,year,biome,country_of_production,product_type,forest_500_beef,zero_deforestation_paraguay_beef,department,district_of_export,exporter,exporter_group,country_of_destination,economic_bloc,volume,fob,cattle_deforestation_5_year_total_exposure,co2_emissions_cattle_deforestation_5_year_total_exposure,land_use,department_trase_id
838,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},CAAZAPA,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,ALBANIA,ALBANIA,9.757306692388838,27548.287,0.8316152493923008,317.0944164852563,6.908478026385235,PY-06
839,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,0.0,{NONE},BOQUERON,ASUNCION,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,QATAR,QATAR,9.707718844672712,68883.491,72.41065147992134,16111.377623380384,263.96709960936334,PY-16
840,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,0.0,{NONE},BOQUERON,LUQUE,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,SWITZERLAND,SWITZERLAND,9.492531632835933,66153.549,70.80555285185385,15754.243008637472,258.11584401673235,PY-16
841,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,4.0,{NONE},BOQUERON,VILLETA,FRIGOMERC,MINERVA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,9.43746667421664,21559.919,70.39481892031586,15662.85466536895,256.6185471080131,PY-16
842,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,4.0,{NONE},BOQUERON,VILLETA,FRIGOMERC,MINERVA,CONGO,CONGO,9.326375009354877,53949.331,69.56617730477878,15478.481818149534,253.5978019635008,PY-16
843,2019,MATA ATLANTICA,PARAGUAY,BEEF,4.0,{NONE},CANINDEYU,SAN ANTONIO,FRIGOMERC,MINERVA,ANGOLA,ANGOLA,9.299288,21620.988,,,,PY-14
844,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,,{UNKNOWN},CONCEPCION,VILLETA,HAWKER INTERNATIONAL,HAWKER INTERNATIONAL,ITALY,EUROPEAN UNION,9.257345007405876,35852.844,1.074592608459674,409.75638088760513,13.592293606159677,PY-01
845,2019,MATA ATLANTICA,PARAGUAY,BEEF,4.0,{NONE},CANINDEYU,VILLETA,FRIGOMERC,MINERVA,COLOMBIA,COLOMBIA,9.095272,17571.875,,,,PY-14
846,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},CAAGUAZU,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,GABON,GABON,9.02838262521777,35696.419,0.3115694843962652,118.81026513012075,2.2146212920415125,PY-05
847,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,4.0,{NONE},BOQUERON,VILLETA,FRIGOMERC,MINERVA,CONGO,CONGO,9.013711673877635,32587.884,67.23399647238719,14959.571335938372,245.0960277423193,PY-16
848,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,,{UNKNOWN},ALTO PARAGUAY,ASUNCION,FRIGORIFICO ALL FOOD,FRIGORIFICO ALL FOOD,SINGAPORE,SINGAPORE,8.76696000701357,23737.439,38.80089926864073,8901.20960530577,168.6879617602308,PY-17
849,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},ITAPUA,SAN ANTONIO,JBS PARAGUAY,MINERVA,VIETNAM,VIETNAM,8.728047281158956,19007.422,0.4137094411269345,157.7367616840171,3.4169735906853096,PY-07
850,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},ITAPUA,SAN ANTONIO,JBS PARAGUAY,MINERVA,PERU,PERU,8.721653896674297,19698.32,0.4134063947023617,157.62121788225656,3.4144706223539703,PY-07
851,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},SAN PEDRO,SAN ANTONIO,JBS PARAGUAY,MINERVA,UNKNOWN COUNTRY,UNKNOWN COUNTRY,8.69999764497852,21618.769,0.6422338261523145,244.8895347103137,12.159297299239311,PY-02
852,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},ITAPUA,SAN ANTONIO,JBS PARAGUAY,MINERVA,UNKNOWN COUNTRY,UNKNOWN COUNTRY,8.6560833402582,29689.597,0.4102983503282387,156.43620055848226,3.388800177134911,PY-07
853,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},AMAMBAY,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,KUWAIT,KUWAIT,8.648816255101229,48967.705,0.352093309745171,134.24415829047962,3.0842568945908937,PY-13
854,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,,{UNKNOWN},BOQUERON,ASUNCION,FRIGORIFICO ALL FOOD,FRIGORIFICO ALL FOOD,SINGAPORE,SINGAPORE,8.629431673570211,23365.067,64.3676212076941,14321.802535962956,234.64689146817787,PY-16
855,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,,{UNKNOWN},ALTO PARAGUAY,ASUNCION,FRIGORIFICO ALL FOOD,FRIGORIFICO ALL FOOD,CONGO DEMOCRATIC REPUBLIC OF THE,CONGO DEMOCRATIC REPUBLIC OF THE,8.62041250689633,9672.103,38.152307877146846,8752.41800426806,165.8681930974266,PY-17
856,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,0.0,{NONE},PRESIDENTE HAYES,ASUNCION,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,QATAR,QATAR,8.54005460062199,60598.028999999995,6.678237297140392,2010.3842779407744,53.660806829336934,PY-15
857,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,,{UNKNOWN},BOQUERON,ASUNCION,FRIGORIFICO ALL FOOD,FRIGORIFICO ALL FOOD,CONGO DEMOCRATIC REPUBLIC OF THE,CONGO DEMOCRATIC REPUBLIC OF THE,8.485183340121479,9520.376,63.29166134863332,14082.401353365753,230.72456792201936,PY-16
858,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},ITAPUA,SAN ANTONIO,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,EGYPT,EGYPT,8.42195816557595,19223.758,0.3992008170483,152.20499675155477,3.2971416980922075,PY-07
859,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,0.0,{NONE},PRESIDENTE HAYES,LUQUE,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,SWITZERLAND,SWITZERLAND,8.350748380164069,58196.451,6.530201725804501,1965.820365047609,52.47131507516893,PY-15
860,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,4.0,{NONE},BOQUERON,VILLA HAYES,JBS PARAGUAY,MINERVA,ARGENTINA,ARGENTINA,8.30975833998114,28978.628,61.98315223858653,13791.25793779459,225.95450512694484,PY-16
861,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,,{NONE},BOQUERON,VILLA HAYES,FRIGORIFICO GUARANI,FRIGORIFICO GUARANI,SWITZERLAND,SWITZERLAND,8.190889061967601,57093.09,61.0964967843413,13593.977005318297,222.722275284698,PY-16
862,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,,{UNKNOWN},CAAGUAZU,VILLETA,YLF,YLF,ITALY,EUROPEAN UNION,8.107555006486045,51563.198,0.2797917232738334,106.692505165554,1.988746455385044,PY-05
863,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},CANINDEYU,VILLETA,FRIGOMERC,MINERVA,KOSOVO,KOSOVO,8.038474173097446,11807.564,,,,PY-14
864,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},CANINDEYU,CIUDAD DEL ESTE,FRIGOMERC,MINERVA,VIETNAM,VIETNAM,8.037194173096422,29934.741,,,,PY-14
865,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},CANINDEYU,VILLETA,FRIGOMERC,MINERVA,ISRAEL,ISRAEL,8.023872506419098,37647.125,,,,PY-14
866,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},CANINDEYU,ENCARNACION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,BAHRAIN,BAHRAIN,7.996423388465919,31046.222,,,,PY-14
867,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},CANINDEYU,VILLETA,FRIGOMERC,MINERVA,GABON,GABON,7.928260006342607,24559.120000000003,,,,PY-14
868,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},CANINDEYU,VILLETA,FRIGOMERC,MINERVA,GABON,GABON,7.853624172949567,24317.99,,,,PY-14
869,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,,{NONE},PRESIDENTE HAYES,ASUNCION,FRIGORIFICO GUARANI,FRIGORIFICO GUARANI,ALBANIA,ALBANIA,7.821361595698376,12690.016,6.116226554220174,1841.199280264154,49.14495203562252,PY-15
870,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},AMAMBAY,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,GABON,GABON,7.7582567770924,30674.6,0.3158386333954316,120.42117905185955,2.76667421864123,PY-13
871,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,4.0,{NONE},PRESIDENTE HAYES,ASUNCION,JBS PARAGUAY,MINERVA,ANGOLA,ANGOLA,7.73160000618528,14530.97,6.046033888836828,1820.068819540055,48.58094167025486,PY-15
872,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,,{UNKNOWN},ITAPUA,CIUDAD DEL ESTE,FRIGORIFICO ALL FOOD,FRIGORIFICO ALL FOOD,BRAZIL,BRAZIL,7.686748339482731,5995.664000000001,0.3643518712914815,138.9179906904677,3.009311845841536,PY-07
873,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},CANINDEYU,VILLETA,FRIGOMERC,MINERVA,COLOMBIA,COLOMBIA,7.629910839437263,5892.436,,,,PY-14
874,2019,MATA ATLANTICA,PARAGUAY,BEEF,4.0,{NONE},CANINDEYU,SAN ANTONIO,FRIGOMERC,MINERVA,KUWAIT,KUWAIT,7.52069,23073.129999999997,,,,PY-14
875,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,,{NONE},PRESIDENTE HAYES,ASUNCION,FRIGORIFICO GUARANI,FRIGORIFICO GUARANI,GABON,GABON,7.382644172572782,16555.949,5.77315391651019,1737.9223515843128,46.38830327915057,PY-15
876,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,,{NONE},PRESIDENTE HAYES,ASUNCION,FRIGORIFICO GUARANI,FRIGORIFICO GUARANI,GHANA,GHANA,7.344073339208593,7315.734,5.742991910527728,1728.8425270856742,46.145946276157694,PY-15
877,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},CANINDEYU,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,VIETNAM,VIETNAM,7.314289891728941,15468.194,,,,PY-14
878,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,4.0,{NONE},PRESIDENTE HAYES,VILLA HAYES,JBS PARAGUAY,MINERVA,ARGENTINA,ARGENTINA,7.310241672514861,25493.013,5.716535885489897,1720.878333178453,45.93336747940918,PY-15
879,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,4.0,{NONE},ALTO PARAGUAY,ASUNCION,FRIGOMERC,MINERVA,PORTUGAL,EUROPEAN UNION,7.282613952025863,33149.641,32.23146565501558,7394.13356621305,140.12717097729094,PY-17
880,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,4.0,{NONE},BOQUERON,ASUNCION,FRIGOMERC,MINERVA,PORTUGAL,EUROPEAN UNION,7.168370292902628,32629.619,53.46944748438413,11896.957728288,194.9184917094932,PY-16
881,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},AMAMBAY,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,ISRAEL,ISRAEL,7.102855005682285,32019.830999999995,0.2891572272813258,110.2482424845986,2.5329512012275512,PY-13
882,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,,{UNKNOWN},CAAGUAZU,VILLETA,TRIPERA PARAGUAYA (TRIPAR),TRIPERA PARAGUAYA (TRIPAR),POLAND,EUROPEAN UNION,7.1011000056808795,34103.957,0.2450589611960471,93.44791967875832,1.741867610436776,PY-05
883,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},CANINDEYU,SAN ANTONIO,FRIGOMERC,MINERVA,CONGO,CONGO,7.083787655401005,35899.827,,,,PY-14
884,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},AMAMBAY,VILLETA,JBS PARAGUAY,MINERVA,PERU,PERU,6.892853338847617,9723.33,0.2806080594244865,106.98866381252428,2.4580624453901985,PY-13
885,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},CANINDEYU,VILLETA,JBS PARAGUAY,MINERVA,GABON,GABON,6.705640005364512,21002.678,,,,PY-14
886,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},CANINDEYU,VILLETA,JBS PARAGUAY,MINERVA,GHANA,GHANA,6.694133338688639,8434.034,,,,PY-14
887,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},CANINDEYU,VILLETA,JBS PARAGUAY,MINERVA,CURACAO,CURACAO,6.691835005353467,22139.329,,,,PY-14
888,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},CAAZAPA,VILLETA,JBS PARAGUAY,MINERVA,PERU,PERU,6.652965005322372,9384.934,0.5670322074036258,216.20905468771727,4.710507110064704,PY-06
889,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},CANINDEYU,VILLETA,JBS PARAGUAY,MINERVA,KOSOVO,KOSOVO,6.507690838539486,9507.572,,,,PY-14
890,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},AMAMBAY,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,VIETNAM,VIETNAM,6.476803191278776,14040.871,0.263670657916959,100.53086655800794,2.309694680567134,PY-13
891,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,,{UNKNOWN},PRESIDENTE HAYES,ASUNCION,FRIGORIFICO ALL FOOD,FRIGORIFICO ALL FOOD,SINGAPORE,SINGAPORE,6.3336091717335545,17148.893,4.952819036203922,1490.9727041496033,39.796768778522534,PY-15
892,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},SAN PEDRO,VILLETA,JBS PARAGUAY,MINERVA,TAIWAN,TAIWAN,6.27122917168365,21382.870000000003,0.4629421374536871,176.52400110726086,8.764800065684623,PY-02
893,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,,{UNKNOWN},PRESIDENTE HAYES,ASUNCION,FRIGORIFICO ALL FOOD,FRIGORIFICO ALL FOOD,CONGO DEMOCRATIC REPUBLIC OF THE,CONGO DEMOCRATIC REPUBLIC OF THE,6.22773750498219,6987.521,4.870028451521023,1466.0498266892148,39.13153192420182,PY-15
894,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},CANINDEYU,VILLETA,JBS PARAGUAY,MINERVA,ALBANIA,ALBANIA,6.20490000496392,10086.582,,,,PY-14
895,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,4.0,{NONE},CONCEPCION,VILLETA,JBS PARAGUAY,MINERVA,VIETNAM,VIETNAM,6.194355838288819,20543.695999999996,0.719040825708566,274.1797813732439,9.094994643463604,PY-01
896,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},CAAZAPA,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,GABON,GABON,6.139690101993168,24275.11,0.5232857873928778,199.5285698880893,4.347092440121939,PY-06
897,2019,MATA ATLANTICA,PARAGUAY,BEEF,4.0,{NONE},ITAPUA,SAN ANTONIO,JBS PARAGUAY,MINERVA,ANGOLA,ANGOLA,6.133071,11884.9,0.2907075654,110.8393123404,2.401057299728013,PY-07
898,2019,MATA ATLANTICA,PARAGUAY,MEAT PREPARATIONS,0.0,{NONE},AMAMBAY,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,CUBA,CUBA,6.063369683990579,5716.888999999999,0.2468397798352564,94.11368395660288,2.162260036599941,PY-13
899,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},AMAMBAY,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,ISRAEL,ISRAEL,6.051075838174194,28413.461,0.2463392973720714,93.9228628158716,2.1578759246472963,PY-13
900,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,4.0,{NONE},MISIONES,ASUNCION,FRIGOMERC,MINERVA,ARGENTINA,ARGENTINA,5.909963362065796,16300.286000000002,0.3022946259696655,115.27277158368818,4.866169241619784,PY-08
901,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,0.0,{NONE},BOQUERON,VILLETA,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,PERU,PERU,5.841266734015747,18757.497,43.57047587036218,9694.435495756305,158.83260140655415,PY-16
902,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},CANINDEYU,SAN ANTONIO,FRIGOMERC,MINERVA,COLOMBIA,COLOMBIA,5.84119583800629,4743.464,,,,PY-14
903,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,,{UNKNOWN},AMAMBAY,VILLETA,YLF,YLF,ITALY,EUROPEAN UNION,5.712290004569832,36329.566,0.2325473260860378,88.66433751813146,2.0370614094276354,PY-13
904,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},AMAMBAY,ASUNCION,JBS PARAGUAY,MINERVA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,5.65076833785395,12039.553,0.2300427790340343,87.7094178943009,2.0151221498644247,PY-13
905,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,,{NONE},PRESIDENTE HAYES,ASUNCION,FRIGORIFICO GUARANI,FRIGORIFICO GUARANI,KOSOVO,KOSOVO,5.546886671104176,8340.088,4.337609907936756,1305.7731216724185,34.85345563723521,PY-15
906,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,,{UNKNOWN},CAAZAPA,VILLETA,YLF,YLF,ITALY,EUROPEAN UNION,5.513488337744124,35065.206,0.4699146110259317,179.1781710232592,3.903722024003653,PY-06
907,2019,MATA ATLANTICA,PARAGUAY,BEEF,4.0,{NONE},ITAPUA,SAN ANTONIO,JBS PARAGUAY,MINERVA,VIETNAM,VIETNAM,5.448425,13952.386,0.258255345,98.46611597,2.1330228556412596,PY-07
908,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},CANINDEYU,CIUDAD DEL ESTE,FRIGOMERC,MINERVA,SWITZERLAND,SWITZERLAND,5.446356515648028,40650.665,,,,PY-14
909,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},ITAPUA,SAN ANTONIO,JBS PARAGUAY,MINERVA,CONGO,CONGO,5.303184170909214,15937.292,0.2513709297010967,95.84126561033966,2.0761620182390867,PY-07
910,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},ITAPUA,CIUDAD DEL ESTE,JBS PARAGUAY,MINERVA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,5.30070000424056,7867.322,0.2512531802010025,95.79637075663707,2.0751894831887814,PY-07
911,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},ITAPUA,SAN ANTONIO,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,KAZAKHSTAN,KAZAKHSTAN,5.26888750421511,17784.083,0.2497452676997962,95.22144253117716,2.0627350968937743,PY-07
912,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},CANINDEYU,CIUDAD DEL ESTE,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,CHINA (HONG KONG),CHINA (HONG KONG),5.231346670851744,34953.049,,,,PY-14
913,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,4.0,{NONE},CONCEPCION,VILLA HAYES,JBS PARAGUAY,MINERVA,ARGENTINA,ARGENTINA,5.194965837489305,18116.409,0.6030316344157585,229.94394167025516,7.627619029066611,PY-01
914,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,,{NONE},ITAPUA,SAN ANTONIO,FRIGORIFICO NORTE,FRIGORIFICO NORTE,CHINA (HONG KONG),CHINA (HONG KONG),5.177471670808644,14445.816,0.2454121571963297,93.56933902352212,2.0269463942827475,PY-07
915,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},SAN PEDRO,VILLETA,JBS PARAGUAY,MINERVA,VIETNAM,VIETNAM,5.163617390802035,11809.535,0.3811782357890062,145.34668994829553,7.216778849419946,PY-02
916,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},SAN PEDRO,VILLETA,JBS PARAGUAY,MINERVA,ISRAEL,ISRAEL,5.143226670781249,15458.723,0.3796729928370718,144.77272727128485,7.1882803558575485,PY-02
917,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,0.0,{NONE},PRESIDENTE HAYES,VILLETA,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,PERU,PERU,5.138664249983854,16501.303,4.018384056844875,1209.6749143771815,32.28841998962397,PY-15
918,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},CANINDEYU,VILLETA,FRIGOMERC,MINERVA,PORTUGAL,EUROPEAN UNION,5.137352082622899,23086.74,,,,PY-14
919,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},ITAPUA,SAN ANTONIO,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,EGYPT,EGYPT,5.112530004090024,6183.792,0.2423339221938671,92.39568724591652,2.001522155278952,PY-07
920,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},CANINDEYU,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,EGYPT,EGYPT,5.043890004035112,6100.738,,,,PY-14
921,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},CANINDEYU,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,CHINA (HONG KONG),CHINA (HONG KONG),5.035970837362108,15322.354999999994,,,,PY-14
922,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,4.0,{NONE},CONCEPCION,VILLETA,JBS PARAGUAY,MINERVA,KUWAIT,KUWAIT,5.028985725423946,14958.508,0.5837646630072116,222.5971905267241,7.383915201006751,PY-01
923,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,,{UNKNOWN},AMAMBAY,VILLETA,TRIPERA PARAGUAYA (TRIPAR),TRIPERA PARAGUAYA (TRIPAR),POLAND,EUROPEAN UNION,5.003178337335876,24028.416,0.2036793901129435,77.6577331350595,1.7841848903535722,PY-13
924,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},CANINDEYU,VILLETA,FRIGOMERC,MINERVA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,4.958952503967161,11328.739999999998,,,,PY-14
925,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},CANINDEYU,VILLETA,FRIGOMERC,MINERVA,CONGO,CONGO,4.900579992210394,28347.879,,,,PY-14
926,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,,{UNKNOWN},CAAZAPA,VILLETA,TRIPERA PARAGUAYA (TRIPAR),TRIPERA PARAGUAYA (TRIPAR),POLAND,EUROPEAN UNION,4.829055003863243,23192.167,0.4115803579792643,156.93535387379828,3.4191218370145493,PY-06
927,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},ITAPUA,SAN ANTONIO,JBS PARAGUAY,MINERVA,PERU,PERU,4.798509170505473,5763.317999999999,0.2274493346819594,86.72057713304311,1.878585046814879,PY-07
928,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},CANINDEYU,VILLETA,FRIGOMERC,MINERVA,CONGO,CONGO,4.736288337122365,17123.426,,,,PY-14
929,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,,{UNKNOWN},CANINDEYU,VILLETA,SANEGO,SANEGO,RUSSIAN FEDERATION,RUSSIAN FEDERATION,4.6906258370858325,9672.341,,,,PY-14
930,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},SAN PEDRO,VILLETA,JBS PARAGUAY,MINERVA,ITALY,EUROPEAN UNION,4.6260377956903715,19564.649,0.3414941100778633,130.21477586178557,6.465446448457722,PY-02
931,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,4.0,{NONE},MISIONES,ASUNCION,FRIGOMERC,MINERVA,BRAZIL,BRAZIL,4.622563337031385,5207.946999999999,0.2364441146891553,90.16226582739648,3.806144666223229,PY-08
932,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},AMAMBAY,ASUNCION,JBS PARAGUAY,MINERVA,URUGUAY,URUGUAY,4.553168585237282,14747.205000000002,0.1853594931050097,70.6728257661058,1.623706781025652,PY-13
933,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},ITAPUA,CIUDAD DEL ESTE,JBS PARAGUAY,MINERVA,EGYPT,EGYPT,4.539720003631776,4717.858,0.2151827281721462,82.04363579363489,1.7772707756752455,PY-07
934,2019,CHACO SECO,PARAGUAY,MEAT PREPARATIONS,0.0,{NONE},ALTO PARAGUAY,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,EQUATORIAL GUINEA,EQUATORIAL GUINEA,4.52956234627494,4297.229,20.046982327767093,4598.924123326553,87.1547992973325,PY-17
935,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,4.0,{NONE},MISIONES,ASUNCION,JBS PARAGUAY,MINERVA,BRAZIL,BRAZIL,4.508919995925045,16553.804999999993,0.230631257791566,87.94567291491873,3.712572558051433,PY-08
936,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},CANINDEYU,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,BAHRAIN,BAHRAIN,4.404181314808735,14962.064,,,,PY-14
937,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},CANINDEYU,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,4.383630003506903,8611.561,,,,PY-14
938,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,4.0,{NONE},ALTO PARAGUAY,ASUNCION,FRIGOMERC,MINERVA,SWITZERLAND,SWITZERLAND,4.170078853598176,30052.153,18.455976691043347,4233.935813193577,80.23785914731702,PY-17
939,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,4.0,{NONE},CONCEPCION,VILLETA,JBS PARAGUAY,MINERVA,CHINA (HONG KONG),CHINA (HONG KONG),4.111854169956151,14308.78,0.4773040320485099,182.00234322810192,6.037317297674914,PY-01
